AVGO,SYK,SWKS,SUI,SAP,QCOM,MHK,KB,ELS,ATVI,ANTM,AAPL
0.556293108,0.428077874,0.605489428,0.530399613,0.444971797,0.365647,0.523085851,0.580270793,0.422739467,0.305204997,0.428860739,0.489871916
0.552199051,0.413787737,0.59259262,0.540812981,0.446779751,0.366015521,0.517522009,0.577369407,0.417016422,0.291009388,0.399151209,0.48544811
0.560759345,0.415358057,0.594080665,0.510916879,0.450621514,0.380022195,0.516691532,0.58833011,0.369324699,0.313617168,0.399054652,0.479511044
0.55337765,0.412531425,0.587632253,0.495801092,0.434576339,0.365647,0.511542928,0.599613217,0.361693833,0.317297504,0.381884805,0.465075586
0.552261044,0.42870603,0.590443083,0.493113756,0.463276836,0.36933292,0.528234456,0.595099903,0.363601616,0.312565617,0.403781246,0.450989545
0.561875852,0.429177104,0.583002657,0.486059708,0.448587706,0.357537857,0.533549187,0.568987782,0.357497228,0.324658229,0.390083957,0.444586717
0.555796855,0.424937218,0.593419273,0.476990276,0.422372927,0.37559912,0.532220471,0.575757576,0.314765369,0.324658229,0.420275806,0.447147846
0.559828826,0.431375596,0.593419273,0.502183423,0.44045209,0.385919726,0.531971351,0.559961251,0.3655094,0.317823266,0.356130016,0.36100115
0.557347627,0.415358057,0.614087261,0.482700656,0.436384294,0.392554485,0.528815821,0.546099226,0.358260182,0.302050449,0.356515797,0.364260742
0.544259102,0.427606784,0.597883624,0.489418727,0.431638554,0.41577605,0.526407508,0.550290103,0.368180136,0.302050449,0.348509749,0.367986003
0.542025984,0.388976151,0.581349234,0.501511471,0.424858825,0.408772622,0.528732695,0.556092843,0.366653963,0.298370113,0.339345941,0.367869647
0.516035027,0.393373119,0.595568826,0.509909187,0.433898395,0.513822504,0.528151463,0.538362347,0.370469263,0.300736044,0.351982316,0.367171102
0.539110526,0.399497475,0.602182483,0.519314595,0.397966102,0.443789249,0.523916203,0.499677627,0.417016422,0.288643431,0.318414157,0.344935994
0.554556256,0.398084221,0.56746028,0.510916879,0.39050861,0.439366138,0.479488447,0.497098711,0.405188951,0.273659232,0.317739015,0.346216564
0.545003442,0.403423354,0.542658694,0.473631257,0.392768475,0.734242691,0.459724249,0.48968401,0.35062962,0.285226055,0.322272641,0.345285226
0.534520208,0.409390643,0.373842584,0.460866562,0.388926689,0.791743656,0.449426915,0.486460348,0.31858063,0.282334363,0.297964701,0.342724097
0.50517962,0.413630671,0.387235408,0.478669685,0.391638441,0.817176574,0.434396208,0.503868504,0.326592801,0.288117774,0.289379768,0.345168788
0.463308766,0.415986214,0.347883591,0.470607945,0.398192136,0.782528763,0.415462495,0.507414603,0.334223668,0.284700293,0.284846142,0.345285226
0.463805026,0.421796436,0.371693163,0.472959272,0.393672429,0.88168082,0.420445105,0.449065119,0.314383721,0.284700293,0.302015999,0.334109453
0.429563947,0.427135694,0.345568793,0.469600253,0.392542418,0.853667769,0.414881254,0.446163765,0.311331412,0.289432154,0.29873639,0.336554144
0.426214316,0.433417132,0.373015948,0.437017083,0.378983141,0.852930393,0.418701151,0.43584784,0.281190472,0.291272322,0.275971849,0.342374865
0.389554038,0.405778913,0.354828019,0.45179713,0.375367232,0.835606359,0.4268393,0.423920084,0.297596463,0.269716067,0.280891247,0.334924354
0.397866153,0.360552708,0.327380997,0.477326017,0.391864497,0.836343734,0.431406672,0.394584172,0.331171321,0.251840148,0.246647945,0.333527346
0.388003266,0.34060929,0.315972218,0.492106063,0.371751503,0.831920475,0.437302751,0.398774919,0.361693833,0.257360626,0.261695819,0.320954658
0.391476977,0.356783896,0.309523822,0.45414849,0.357740136,0.832657814,0.4365554,0.414893553,0.339183493,0.258149244,0.263817947,0.305820748
0.398610586,0.377512521,0.316468233,0.430970694,0.330847616,0.829708975,0.449260921,0.429400355,0.293780896,0.242902189,0.249156,0.29895225
0.376279427,0.366991197,0.319113802,0.413839287,0.322712,0.827128842,0.414964255,0.413604159,0.266691998,0.223974693,0.250988758,0.300465696
0.373922222,0.372958502,0.311011983,0.429963036,0.325649785,0.819756744,0.397774363,0.388781464,0.295307031,0.210042044,0.256101124,0.296623997
0.359593104,0.384107982,0.342427226,0.404769889,0.32745774,0.850718929,0.418202911,0.385235332,0.265929083,0.219768621,0.265650569,0.307217744
0.376899773,0.374057732,0.350198406,0.376889406,0.308700633,0.840029617,0.415130374,0.408123759,0.227012485,0.218454215,0.260827573,0.307566976
0.384777628,0.389290158,0.371693163,0.373530354,0.311412565,0.895318971,0.431406672,0.427143778,0.236932439,0.221083,0.274524863,0.313387697
0.375038827,0.387876905,0.366732797,0.380584401,0.308926667,0.880943776,0.431240678,0.426821438,0.250667656,0.220294383,0.277804606,0.304772972
0.394268349,0.383479936,0.368716973,0.369835359,0.309378576,0.877257856,0.425261588,0.428110832,0.222434232,0.21871707,0.263914358,0.302095486
0.396253381,0.366520123,0.350859798,0.355727264,0.31480226,0.892001757,0.440873528,0.446163765,0.226249532,0.230809682,0.267772697,0.311059362
0.409403906,0.36824751,0.343253995,0.405777548,0.317062282,0.882786865,0.410064771,0.443262411,0.270125955,0.228969514,0.293624034,0.309778792
0.407108788,0.357254986,0.356977556,0.400067168,0.299435028,0.88684116,0.397193131,0.441972888,0.270888908,0.223711865,0.266808185,0.306169968
0.398796673,0.356312806,0.346560824,0.360765927,0.293559435,0.866199875,0.375518985,0.437137363,0.252956782,0.219505766,0.27240288,0.298370225
0.409279813,0.357412052,0.353174596,0.323480036,0.286101763,0.924069398,0.381664184,0.423275338,0.206409623,0.233175613,0.255136467,0.296623997
0.40791522,0.324591751,0.318948408,0.306684605,0.291299593,0.906745364,0.397442242,0.426821438,0.191911415,0.226603584,0.264975417,0.289289911
0.397928246,0.338724821,0.347718214,0.352368211,0.303276949,0.972355323,0.410895123,0.443584848,0.238076964,0.241850638,0.283206343,0.289289911
0.385273888,0.337939724,0.337466975,0.35606324,0.281129989,0.940287682,0.389137975,0.449065119,0.244563001,0.237907368,0.275585922,0.267287597
0.395136782,0.320979896,0.348544984,0.343298544,0.280452045,0.942130513,0.399269198,0.453578304,0.225486312,0.227917963,0.276454177,0.274854465
0.380311398,0.305433446,0.391369005,0.354383596,0.276158215,0.943236522,0.41097824,0.485493262,0.247615309,0.24369078,0.283495713,0.253550695
0.391601064,0.276538914,0.355324018,0.3312058,0.28745765,0.935495754,0.400182667,0.433268794,0.236932439,0.245268119,0.269894825,0.240861477
0.383661122,0.259579086,0.335978814,0.261001033,0.247909627,0.902690774,0.35891045,0.389103772,0.184280854,0.225552033,0.253978996,0.228288696
0.389429945,0.250471141,0.31365742,0.2804838,0.251073446,0.862513991,0.358578337,0.394261734,0.193819199,0.219768621,0.259187764,0.218509931
0.337448124,0.251570387,0.289186456,0.277124512,0.223728836,0.843346831,0.317389112,0.404900097,0.214040451,0.199526746,0.268930313,0.227706682
0.324049426,0.246388195,0.263392856,0.243197909,0.223502983,0.78142305,0.329679395,0.396196003,0.180083982,0.196109369,0.269605455,0.222933644
0.300539667,0.276381973,0.347222199,0.280819507,0.253107435,0.927755281,0.379172879,0.405867182,0.193437588,0.223186102,0.244140045,0.234924318
0.309037962,0.303863126,0.353339973,0.320120748,0.282485876,0.877626267,0.401262264,0.40618962,0.240366396,0.258412177,0.270666524,0.245867297
0.297190036,0.265232367,0.354662758,0.285522228,0.283389853,0.889789962,0.395200057,0.389103772,0.198016108,0.243165018,0.250988758,0.247147867
0.288319568,0.263504965,0.349867768,0.273429484,0.307118734,0.93365296,0.408736055,0.395873565,0.181228546,0.239221853,0.265457746,0.249708996
0.336083432,0.246388195,0.371362409,0.262344701,0.27389835,0.927755281,0.406244749,0.387814249,0.139259868,0.240273299,0.254654138,0.243189812
0.366850706,0.229899457,0.388723569,0.25764198,0.302372994,0.934390041,0.402009614,0.37459697,0.164822555,0.237907368,0.232371925,0.249825434
0.361888216,0.241991227,0.381613764,0.228081853,0.276384249,0.889789962,0.39835572,0.365248259,0.122090695,0.271030447,0.194270284,0.249010533
0.374914741,0.241520137,0.369708987,0.243197909,0.253107435,0.897530472,0.400182667,0.370083785,0.116367917,0.269978896,0.174881888,0.229569266
0.376961773,0.229114359,0.365410012,0.22505881,0.235932249,0.873940347,0.402673972,0.372985139,0.102632663,0.310725475,0.199286239,0.228288696
0.3765896,0.209327882,0.335152177,0.265031768,0.230960475,0.860302491,0.380169358,0.389103772,0.148798212,0.285226055,0.204205637,0.228754365
0.34904787,0.214824097,0.332010593,0.26805508,0.221920881,0.877626267,0.376847701,0.428433269,0.143456778,0.273659232,0.204495007,0.195227046
0.321630227,0.16677137,0.300760612,0.305340971,0.216723254,0.84666434,0.377595051,0.415860767,0.17474251,0.25368029,0.206231363,0.178929003
0.314682699,0.224560324,0.308531792,0.300302274,0.250847593,0.88168082,0.397193131,0.420051515,0.130484477,0.2967928,0.158772956,0.210593738
0.319583195,0.282192196,0.331679971,0.296607246,0.27864409,0.860670902,0.420195985,0.415860767,0.148798212,0.278128264,0.160509311,0.203143227
0.311022901,0.31689695,0.360615155,0.377897098,0.315254328,0.918540389,0.381913304,0.407479014,0.257153653,0.316246058,0.111218281,0.239115237
0.294460664,0.389290158,0.355158773,0.428955343,0.326327729,0.932915621,0.360488277,0.417794939,0.335749841,0.338853732,0.092794397,0.241210708
0.317784243,0.370917076,0.353670612,0.38092041,0.331977446,0.939919013,0.356668264,0.423920084,0.298359378,0.340956834,0.060480343,0.23364384
0.320265535,0.331187212,0.317791017,0.380248425,0.30124296,0.876152106,0.323617313,0.395551257,0.293780896,0.356992611,0.019967204,0.215366683
0.35425844,0.307631939,0.311177228,0.376889406,0.286779706,0.88426099,0.209267516,0.410702805,0.314765369,0.400893712,0.027105219,0.226891781
0.376465513,0.30527638,0.317129625,0.415518931,0.317062282,0.889421293,0.222637387,0.398774919,0.35444492,0.380651836,0.055657346,0.247380649
0.376217433,0.294126899,0.330026433,0.420893335,0.322712,0.935495754,0.225876051,0.42101873,0.374284524,0.380651836,0.00192917,0.246216528
0.346504579,0.302920821,0.348710361,0.440712078,0.357514102,0.949502575,0.270054812,0.443262411,0.438000589,0.395636062,0.044757404,0.27008152
0.351591155,0.285961008,0.328538388,0.401746577,0.358644113,0.937707549,0.273376469,0.428433269,0.373903219,0.399579332,0.042442385,0.27217698
0.348923784,0.214510074,0.354001365,0.40443388,0.353446486,1,0.281597736,0.456479658,0.325066628,0.410094605,0.060480343,0.281024499
0.325600198,0.21717964,0.358630978,0.481021012,0.355706328,0.930335451,0.290732355,0.467118021,0.397558123,0.429021996,0.067039617,0.293946419
0.334780746,0.26900129,0.367559566,0.485052016,0.368135616,0.912274336,0.283341565,0.488716925,0.404807341,0.44532068,0.070222814,0.324912702
0.329011916,0.29318472,0.3743386,0.463889874,0.368587684,0.925175148,0.386314557,0.471631238,0.409004251,0.456098807,0.070126335,0.31792786
0.346938838,0.277167071,0.357473571,0.45649985,0.379661085,0.920383478,0.374439388,0.452933559,0.395650606,0.43165086,0.060576822,0.305704299
0.351653155,0.290358087,0.36772481,0.475310632,0.344858802,0.898636185,0.371948208,0.438426886,0.398321343,0.425867448,0.065689188,0.311059362
0.355685126,0.286903298,0.364748752,0.481356988,0.337627164,0.841504037,0.362232107,0.421985816,0.393742823,0.411934773,0.063760019,0.311757907
0.373674142,0.294440922,0.360449778,0.507893802,0.353446486,0.852930393,0.36364394,0.411992199,0.39679517,0.422187112,0.057200744,0.315832388
0.351156896,0.274968594,0.344742024,0.500167803,0.323841831,0.819388332,0.36414218,0.372340393,0.388019778,0.40509981,0.010224733,0.316763727
0.354196447,0.276224907,0.360119007,0.489754703,0.318870056,0.838186528,0.371034738,0.357511283,0.380389217,0.409305909,0.037329942,0.317694973
0.344643633,0.275125661,0.356481557,0.495801092,0.343954825,0.838186528,0.358079973,0.353320406,0.405188951,0.395373234,0.036461841,0.310128105
0.346504579,0.280464793,0.379794981,0.470943921,0.343502915,0.85145601,0.360571278,0.384912895,0.356734008,0.399842266,0.035014923,0.314318943
0.326096458,0.277481204,0.38988096,0.398051817,0.374915345,0.852561723,0.333914646,0.394584172,0.266691998,0.388538376,0.045143253,0.302211924
0.33360214,0.342179611,0.401785754,0.389989809,0.408361559,0.895318971,0.382992775,0.392327595,0.270888908,0.411934773,0.073116641,0.299301564
0.326468624,0.317996196,0.388888946,0.379240733,0.396610237,0.92996704,0.381913304,0.352031012,0.272415081,0.415352149,0.045143253,0.276135035
0.335959345,0.323335454,0.388392798,0.364796662,0.427344701,0.906008283,0.407573465,0.366215345,0.266691998,0.417192422,0.049483911,0.274156002
0.340301489,0.323492521,0.362103184,0.357742615,0.428022644,0.8802064,0.399020078,0.354287589,0.271652128,0.431387926,0.046783053,0.264377237
0.362632648,0.317211083,0.342923225,0.424588363,0.419209107,0.874309017,0.388722737,0.35783372,0.378863044,0.420872732,0.050352089,0.26379513
0.359158937,0.320194673,0.322089992,0.450453462,0.426440723,0.890158668,0.391380169,0.35589942,0.426936376,0.42008401,0.054789246,0.258207202
0.359034844,0.319566642,0.335482799,0.492778015,0.438192249,0.941393433,0.403255205,0.353965152,0.489126268,0.425341659,0.078036049,0.264377237
0.354630613,0.308417036,0.287863804,0.524689233,0.395932294,0.902690774,0.39096493,0.350741489,0.5410149,0.422975729,0.074370591,0.254249147
0.32715097,0.333699712,0.304563455,0.542828332,0.453333446,0.755252645,0.413054307,0.380077369,0.544448552,0.42166135,0.097906841,0.274854465
0.333478147,0.341394513,0.298776435,0.575747243,0.430282508,0.750092306,0.424264993,0.375564184,0.549408682,0.422975729,0.087585629,0.264842813
0.348675697,0.31642586,0.280588639,0.595901962,0.42305087,0.713232736,0.421524568,0.352031012,0.585272666,0.416929489,0.075817509,0.262398122
0.34830353,0.340766357,0.312830651,0.569700888,0.441130034,0.72945091,0.448181325,0.371373308,0.594811011,0.426918999,0.090093539,0.2604191
0.337386031,0.351444748,0.348048985,0.531743281,0.459661107,0.757832778,0.455904236,0.374274662,0.579931232,0.430862137,0.108035085,0.282654301
0.33837855,0.320037716,0.345403416,0.50487049,0.41355939,0.759675757,0.453745168,0.381044455,0.535291817,0.435068236,0.109674884,0.270197958
0.312511673,0.291143184,0.328538388,0.471951613,0.384632859,0.727607968,0.451087869,0.348162444,0.495612266,0.420872732,0.082376784,0.270430752
0.3122635,0.288316551,0.334656029,0.489418727,0.363163819,0.733505499,0.453329929,0.340425564,0.494467741,0.420609799,0.08777852,0.270547189
0.325848278,0.286746231,0.334325408,0.450789437,0.335367322,0.73829728,0.4454409,0.337201773,0.454025237,0.428496207,0.080061697,0.286146675
0.331989374,0.273869348,0.350033029,0.441048054,0.376271209,0.721710437,0.454741638,0.352998066,0.468905054,0.432965239,0.068679417,0.293713636
0.322064394,0.234767625,0.273644228,0.45179713,0.36836165,0.68669381,0.432569261,0.341070309,0.483403223,0.408517292,0.058551173,0.249476121
0.337572117,0.227072824,0.223379664,0.455827865,0.364519887,0.675635976,0.430742314,0.340103127,0.480350877,0.401945263,0.070898034,0.205005811
0.340735749,0.261306488,0.206514504,0.492106063,0.378305198,0.711021125,0.453163935,0.405222405,0.514307345,0.403259642,0.109578482,0.175785849
0.349916296,0.227386957,0.180390266,0.429627026,0.352994395,0.647254071,0.429745843,0.386524855,0.491797005,0.372502599,0.093276726,0.148894059
0.330624688,0.295383212,0.257605836,0.481692997,0.395932294,0.727239299,0.494934393,0.404900097,0.57230067,0.399053544,0.10080059,0.176717106
0.303517212,0.300094188,0.267857208,0.502855139,0.424858825,0.717655848,0.535127014,0.422952869,0.594811011,0.401156646,0.083244884,0.209778849
0.298802808,0.327104251,0.283730206,0.473295281,0.415367345,0.741983164,0.524580561,0.412636976,0.579549889,0.404574022,0.068197165,0.20209545
0.275851396,0.3068467,0.310350591,0.445078823,0.398192136,0.751566578,0.516442412,0.389748549,0.553223981,0.385909486,0.067714837,0.202444763
0.322994913,0.301036478,0.318121639,0.426268007,0.371751503,0.755989837,0.506311198,0.390070986,0.516596777,0.36882229,0.059226393,0.190803321
0.326220451,0.307789005,0.314318812,0.426939724,0.360452068,0.741245972,0.506560317,0.371050999,0.502479912,0.34831748,0.075817509,0.183469154
0.339867322,0.312185958,0.303406048,0.406449533,0.37785313,0.736454191,0.497508691,0.371695616,0.512399867,0.353838064,0.079097108,0.182305033
0.352335501,0.317525106,0.320271192,0.409808552,0.343050847,0.737928611,0.493688678,0.364925822,0.505150611,0.346214484,0.067136097,0.191851016
0.377023766,0.288630684,0.313988041,0.372522695,0.344632768,0.737560052,0.480900156,0.33558991,0.505150611,0.339905283,0.07446707,0.193248012
0.372867709,0.270885649,0.305555601,0.406113557,0.347344678,0.725396321,0.492858326,0.353642843,0.541777854,0.338328075,0.095398864,0.200582098
0.376465513,0.260050301,0.288359819,0.401410836,0.346666757,0.724290607,0.486713118,0.318181754,0.523464385,0.329915773,0.10022186,0.20593715
0.378946712,0.27559675,0.296461637,0.45179713,0.356158237,0.741983164,0.509051623,0.325918762,0.529950383,0.329127156,0.11478725,0.215483121
0.377458032,0.283919582,0.27728181,0.457171533,0.351186463,0.732399749,0.486214887,0.321727885,0.538725774,0.315457336,0.120574903,0.211525077
0.370510504,0.27810925,0.271825428,0.445078823,0.365197808,0.729819432,0.485052289,0.335912379,0.520412038,0.311777026,0.118645734,0.221420291
0.36592028,0.277795227,0.26372361,0.452804822,0.362260023,0.740140222,0.481730508,0.343326918,0.527279646,0.312828551,0.117777489,0.218160699
0.378574539,0.268373149,0.237103225,0.453476538,0.357966192,0.712126876,0.476664905,0.344294004,0.524608948,0.309148241,0.118838548,0.219790489
0.369828164,0.273555325,0.227347869,0.445078823,0.35525426,0.704386403,0.487294483,0.358800806,0.493323178,0.294164015,0.116812976,0.221653073
0.363625075,0.301036478,0.225694463,0.497816443,0.361130011,0.717655848,0.506477316,0.366860123,0.579549889,0.351209199,0.11642705,0.222817287
0.357421985,0.306375626,0.193121697,0.501847447,0.35050852,0.691116921,0.499750884,0.352675629,0.596718794,0.342271214,0.125108529,0.207683378
0.351839242,0.30574747,0.191137653,0.480013319,0.35480235,0.692222819,0.498671288,0.365248259,0.584509713,0.346740246,0.105912957,0.204773017
0.347931264,0.30574747,0.174603262,0.503191115,0.353672339,0.691116921,0.498754281,0.35589942,0.659290296,0.341219663,0.105430628,0.205587918
0.367408959,0.304491157,0.184358486,0.4766543,0.344858802,0.701437711,0.503321653,0.35235332,0.628767479,0.345162933,0.108324455,0.215017463
0.348365524,0.294597989,0.166832066,0.465233542,0.312994486,0.686325288,0.508636384,0.325274017,0.61846622,0.328338565,0.10147581,0.209895287
0.346008319,0.295854302,0.17691806,0.444743082,0.320678011,0.701806233,0.516857651,0.304642166,0.609309485,0.327024159,0.102633358,0.199534403
0.34451964,0.295069063,0.153935274,0.461538513,0.315254328,0.664209473,0.464374622,0.280786622,0.598244968,0.334121977,0.092601516,0.180791681
0.340301489,0.294597989,0.141203711,0.4766543,0.319322147,0.665315186,0.471682419,0.273049678,0.638305824,0.322292298,0.102729837,0.179860342
0.322808826,0.308417036,0.151951098,0.490090712,0.32790965,0.650202763,0.469274106,0.266279819,0.657382513,0.305730759,0.080447547,0.164610076
0.333788227,0.329145677,0.170138894,0.541484664,0.344858802,0.696277224,0.482727111,0.274983881,0.717283621,0.314142956,0.10022186,0.18288714
0.314372619,0.317525106,0.168154734,0.515283859,0.347344678,0.723184857,0.474671955,0.274983881,0.682182285,0.316508887,0.136201363,0.16146684
0.296507696,0.296796465,0.175595276,0.4947934,0.328135684,0.717655848,0.45856166,0.272082527,0.663487206,0.319400579,0.151249091,0.162980192
0.288939914,0.294755056,0.175595276,0.473295281,0.319322147,0.72060454,0.440873528,0.279174694,0.621518566,0.335699185,0.160509311,0.146798599
0.292785805,0.320037716,0.165674675,0.453140798,0.300791073,0.677847439,0.442451364,0.274016763,0.639450692,0.353312275,0.196488814,0.073690353
0.283295084,0.312028892,0.150297675,0.4662412,0.286327797,0.65499458,0.440292296,0.271115377,0.628386174,0.375394318,0.219542736,0.081490096
0.297252036,0.329302743,0.148148138,0.45414849,0.280903955,0.670475673,0.425925946,0.250483559,0.628386174,0.350157649,0.248094931,0.096856893
0.306122503,0.41614317,0.249173264,0.40443388,0.275254237,0.625506925,0.391131049,0.225983237,0.61426931,0.345688695,0.210089702,0.105820757
0.292351632,0.413002514,0.225529086,0.396708149,0.264180836,0.474014096,0.410147763,0.207930368,0.611216963,0.348580414,0.176039359,0.11199071
0.269648306,0.40358042,0.206349259,0.399059476,0.164971819,0.448949552,0.39063281,0.213410703,0.647462863,0.352260724,0.143146496,0.110943027
0.26896596,0.401381944,0.212466901,0.388646141,0.171073424,0.456690025,0.398438721,0.212443585,0.634872172,0.36855933,0.171505733,0.110477357
0.273556283,0.408605546,0.190806882,0.391669453,0.157062237,0.434574357,0.400099674,0.208575145,0.612743137,0.370136669,0.164849979,0.098253808
0.287575229,0.412060335,0.190806882,0.375545738,0.162485921,0.439366138,0.379089761,0.195357866,0.599007921,0.36093575,0.16099164,0.098370246
0.274300623,0.415358057,0.157076709,0.41115222,0.137175119,0.437523196,0.372695567,0.186331399,0.623426044,0.367770739,0.159351831,0.0760187
0.285466203,0.420226116,0.164517268,0.407792932,0.142146915,0.429782576,0.365720007,0.1827853,0.593285143,0.382229176,0.141410285,0.082421435
0.278208601,0.41755655,0.145337309,0.45414849,0.13559322,0.411352792,0.366052128,0.156995487,0.612743137,0.370136669,0.1383235,0.077299258
0.275913389,0.411903268,0.11673283,0.461202537,0.103502847,0.413932961,0.352267011,0.147646647,0.608164922,0.346214484,0.144014597,0.073806791
0.254947015,0.392116807,0.083333344,0.430299011,0.058079073,0.367489941,0.310745673,0.139909736,0.598244968,0.322555127,0.117874035,0.065192147
0.262266611,0.393058971,0.054728865,0.468256585,0.060791006,0.346848546,0.304351354,0.13894265,0.620755308,0.325709675,0.143725227,0.060419121
0.254636842,0.39494344,0.049107173,0.453812514,0.04836174,0.330998931,0.28574987,0.144422921,0.623807654,0.316246058,0.131378367,0.05413273
0.240865971,0.382380705,0.111607135,0.421901296,0.066666757,0.370070111,0.312157382,0.170212766,0.584509713,0.302050449,0.139384559,0.06461004
0.215123187,0.373272635,0.122850538,0.430970694,0.06779661,0.391080065,0.315396046,0.16860087,0.598626578,0.302576212,0.136201363,0.06123401
0.212890075,0.357254986,0.097222249,0.401746577,0.069604542,0.390342837,0.302690525,0.168923243,0.561236153,0.260252319,0.137551802,0.047264326
0.213696414,0.312499981,0.072916662,0.39066176,0.041355955,0.352008848,0.271051283,0.144745293,0.525753473,0.238170302,0.094820123,0.037834688
0.235159141,0.293969833,0.035714283,0.327846781,0,0.301511276,0.21740579,0.108317215,0.426936376,0.211093595,0.073598892,0.01979051
0.242478743,0.322393149,0.095238139,0.310043658,0.043389944,0.337633653,0.27985379,0.156350741,0.409767166,0.232912679,0.088357251,0.035622883
0.239997545,0.350502458,0.187830692,0.284178559,0.204519842,0.464061975,0.382577662,0.224049001,0.355971055,0.283911571,0.110446583,0.067054731
0.207555411,0.322864365,0.157076709,0.283170867,0.153898418,0.4084041,0.361401755,0.200838137,0.356352398,0.268138754,0.110928911,0.060651996
0.169468448,0.320351739,0.158895509,0.274437411,0.167231661,0.402506569,0.369124665,0.195035493,0.363220006,0.277076713,0.137262432,0.064842927
0.201042149,0.314541391,0.166997327,0.273093743,0.137175119,0.402875091,0.364391299,0.194068343,0.339565103,0.27786533,0.14951288,0.055413289
0.262452697,0.287688395,0.1342593,0.288881515,0.110282599,0.390342837,0.337651541,0.165699581,0.346814054,0.261829659,0.145847355,0.058090867
0.240865971,0.291457333,0.147652123,0.287201871,0.094463277,0.385551056,0.340724087,0.16860087,0.368561479,0.28680329,0.145268624,0.083934881
0.245022035,0.287060239,0.151124329,0.267383128,0.086101808,0.380390753,0.340391966,0.159574468,0.339565103,0.268401688,0.129159837,0.079161843
0.251969464,0.304020067,0.151455083,0.225394551,0.092429469,0.359012277,0.330592864,0.172791747,0.311331412,0.270504684,0.128291726,0.082887104
0.246200634,0.288630684,0.150628313,0.216996835,0.107796701,0.363804058,0.338897132,0.183430045,0.326211497,0.24999998,0.129834979,0.081490096
0.26251479,0.290515043,0.16038367,0.192139664,0.145084859,0.400663627,0.361235636,0.198259155,0.320106804,0.25368029,0.137937718,0.098835915
0.261088012,0.302606813,0.200396862,0.185421593,0.197062169,0.443052058,0.396030534,0.224693778,0.325829887,0.273922166,0.159448243,0.108381898
0.264747903,0.286275141,0.207175896,0.162243797,0.214689266,0.441577638,0.408985174,0.212765957,0.292254723,0.262881104,0.16378891,0.100116474
0.271074992,0.259579086,0.211970885,0.147799726,0.223276949,0.437891718,0.40508216,0.196647324,0.295307031,0.263144038,0.151345648,0.101164169
0.276099569,0.274340438,0.169642896,0.157205134,0.210395593,0.43973466,0.377262939,0.201160509,0.296451595,0.253417356,0.146812012,0.096507568
0.296693776,0.274811528,0.183366456,0.199193712,0.206779684,0.441577638,0.387975386,0.194713088,0.362075443,0.254731841,0.141024359,0.088242156
0.293964404,0.260678458,0.177414076,0.196506644,0.201129966,0.439366138,0.393040997,0.179561541,0.355207835,0.27786533,0.155011019,0.085913903
0.30103592,0.244974942,0.188822722,0.191131972,0.207683661,0.436048777,0.385068842,0.171502224,0.359786355,0.276813885,0.147487164,0.094528547
0.288629741,0.237123184,0.180390266,0.202217024,0.204519842,0.44084041,0.372944678,0.178272083,0.341091276,0.29284953,0.144111154,0.110826589
0.286892889,0.246702218,0.176091291,0.209607047,0.202937921,0.453741333,0.380833707,0.182140522,0.343380402,0.294952632,0.130027937,0.116530861
0.239439291,0.243718629,0.170634909,0.194490991,0.207683661,0.471065404,0.367214717,0.180851064,0.325448238,0.288643431,0.119513844,0.117229417
0.238570859,0.248272664,0.172288332,0.189116588,0.19186452,0.479911627,0.370536374,0.193101193,0.317436067,0.284700293,0.132535992,0.108032666
0.236027574,0.245131883,0.175429899,0.195162976,0.170169627,0.465536395,0.374107276,0.175693101,0.334986583,0.286540435,0.108613825,0.088009374
0.229452311,0.223146945,0.164682529,0.180718872,0.134011299,0.413564403,0.337651541,0.154416505,0.312476242,0.252628766,0.15394996,0.07089643
0.227715452,0.222832921,0.144014541,0.186093276,0.12881365,0.426096656,0.342966273,0.168278562,0.305989939,0.247371116,0.178547269,0.056810297
0.23112717,0.210898218,0.11491403,0.148807419,0.108022734,0.361223741,0.327105088,0.168923243,0.294544117,0.254468907,0.159834015,0.044935979
0.217790472,0.216708566,0.127645527,0.184749641,0.124293785,0.362329638,0.337236303,0.148291425,0.313239195,0.272081997,0.181923424,0.04912691
0.197196264,0.221105519,0.106812212,0.208935095,0.111638463,0.33284202,0.346371047,0.161508704,0.316291542,0.262881104,0.183177451,0.036670567
0.18869797,0.255810273,0.108630945,0.258649672,0.131299548,0.329893181,0.355007436,0.166989039,0.357497228,0.296267011,0.193016257,0.041210717
0.163947699,0.233197305,0.081018546,0.236479569,0.113220384,0.308146035,0.354093958,0.15280461,0.345288186,0.267350137,0.176425141,0.002095471
0.171019221,0.247487441,0.096064842,0.253946985,0.118192158,0.315149279,0.367048598,0.16795619,0.354063272,0.257360626,0.181923424,0
0.154208805,0.242148293,0.144510539,0.234464218,0.109378621,0.338739551,0.372446447,0.181495841,0.338420539,0.23633016,0.215587985,0.025262
0.163389352,0.246388195,0.148974907,0.28854554,0.125875684,0.338739551,0.404999159,0.181818214,0.388019778,0.217928453,0.221279092,0.035855666
0.147261375,0.239635683,0.152116475,0.310715374,0.142146915,0.303722923,0.366882604,0.169568021,0.42350242,0.237381711,0.204687966,0.028521592
0.153402372,0.237908281,0.145171932,0.263016384,0.120000113,0.293402133,0.363726941,0.175693101,0.34948479,0.256309075,0.193209216,0.027706691
